Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,collection_date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,dev_stage,Ecotype,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Instrument,isolate,Library Name,LibraryLayout,LibrarySelection,LibrarySource,MBases,MBytes,Organism,Platform,ReleaseDate,sample_acc,Sample Name,sex,SRA Study,tissue,alignment_software,AssemblyName
SRR2396899,WGS,202,147431518,PRJNA279205,SAMN03452829,Model organism or animal,104799509,STANFORD UNIVERSITY,01-Sep-2011,public,sra,"s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",adult,wild,SRX1242190,USA,North America,USA: Pennsylvania,Illumina HiSeq 2000,A_4_1,Pennsylvania.A_4_1,PAIRED,size fractionation,GENOMIC,147,99,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067991,A_4_1,female,SRP063680,whole,,
SRR2396900,WGS,202,240763194,PRJNA279205,SAMN03452830,Model organism or animal,171584776,STANFORD UNIVERSITY,01-Sep-2011,public,sra,"gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",adult,wild,SRX1242191,USA,North America,USA: Pennsylvania,Illumina HiSeq 2000,A_6_1,Pennsylvania.A_6_1,PAIRED,size fractionation,GENOMIC,240,163,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067990,A_6_1,female,SRP063680,whole,,
SRR2396901,WGS,202,206173522,PRJNA279205,SAMN03452831,Model organism or animal,148807968,STANFORD UNIVERSITY,01-Sep-2011,public,sra,"s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",adult,wild,SRX1242192,USA,North America,USA: Pennsylvania,Illumina HiSeq 2000,A_8_1,Pennsylvania.A_8_1,PAIRED,size fractionation,GENOMIC,206,141,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067989,A_8_1,female,SRP063680,whole,,
SRR2396902,WGS,202,112599446,PRJNA279205,SAMN03452832,Model organism or animal,80135569,STANFORD UNIVERSITY,01-Sep-2011,public,sra,"gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",adult,wild,SRX1242193,USA,North America,USA: Pennsylvania,Illumina HiSeq 2000,A_10_1,Pennsylvania.A_10_1,PAIRED,size fractionation,GENOMIC,112,76,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067988,A_10_1,female,SRP063680,whole,,
SRR2396903,WGS,202,365004708,PRJNA279205,SAMN03452833,Model organism or animal,258846543,STANFORD UNIVERSITY,01-Sep-2011,public,sra,"gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",adult,wild,SRX1242194,USA,North America,USA: Pennsylvania,Illumina HiSeq 2000,A_12_1,Pennsylvania.A_12_1,PAIRED,size fractionation,GENOMIC,365,246,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067987,A_12_1,female,SRP063680,whole,,
SRR2396904,WGS,202,598321576,PRJNA279205,SAMN03452834,Model organism or animal,430334073,STANFORD UNIVERSITY,01-Sep-2011,public,sra,"s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",adult,wild,SRX1242195,USA,North America,USA: Pennsylvania,Illumina HiSeq 2000,A_14_1,Pennsylvania.A_14_1,PAIRED,size fractionation,GENOMIC,598,410,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067986,A_14_1,female,SRP063680,whole,,
SRR2396905,WGS,202,425598850,PRJNA279205,SAMN03452835,Model organism or animal,307148108,STANFORD UNIVERSITY,01-Sep-2011,public,sra,"s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",adult,wild,SRX1242196,USA,North America,USA: Pennsylvania,Illumina HiSeq 2000,A_16_1,Pennsylvania.A_16_1,PAIRED,size fractionation,GENOMIC,425,292,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067985,A_16_1,female,SRP063680,whole,,
SRR2396906,WGS,202,444666236,PRJNA279205,SAMN03452836,Model organism or animal,317503349,STANFORD UNIVERSITY,01-Sep-2011,public,sra,"gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",adult,wild,SRX1242197,USA,North America,USA: Pennsylvania,Illumina HiSeq 2000,A_18_1,Pennsylvania.A_18_1,PAIRED,size fractionation,GENOMIC,444,302,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067984,A_18_1,female,SRP063680,whole,,
SRR2396907,WGS,202,247384754,PRJNA279205,SAMN03452837,Model organism or animal,177130488,STANFORD UNIVERSITY,01-Sep-2011,public,sra,"s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",adult,wild,SRX1242198,USA,North America,USA: Pennsylvania,Illumina HiSeq 2000,A_20_1,Pennsylvania.A_20_1,PAIRED,size fractionation,GENOMIC,247,168,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067983,A_20_1,female,SRP063680,whole,,
SRR2396908,WGS,202,300519440,PRJNA279205,SAMN03452838,Model organism or animal,214352129,STANFORD UNIVERSITY,01-Sep-2011,public,sra,"gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",adult,wild,SRX1242199,USA,North America,USA: Pennsylvania,Illumina HiSeq 2000,A_22_1,Pennsylvania.A_22_1,PAIRED,size fractionation,GENOMIC,300,204,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067982,A_22_1,female,SRP063680,whole,,
SRR2396909,WGS,202,336949534,PRJNA279205,SAMN03452839,Model organism or animal,239403680,STANFORD UNIVERSITY,01-Sep-2011,public,sra,"gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",adult,wild,SRX1242200,USA,North America,USA: Pennsylvania,Illumina HiSeq 2000,A_24_1,Pennsylvania.A_24_1,PAIRED,size fractionation,GENOMIC,336,228,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067981,A_24_1,female,SRP063680,whole,,
SRR2396910,WGS,202,224778530,PRJNA279205,SAMN03452840,Model organism or animal,160682877,STANFORD UNIVERSITY,01-Sep-2011,public,sra,"ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",adult,wild,SRX1242201,USA,North America,USA: Pennsylvania,Illumina HiSeq 2000,C_2_1,Pennsylvania.C_2_1,PAIRED,size fractionation,GENOMIC,224,153,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067980,C_2_1,female,SRP063680,whole,,
SRR2396911,WGS,202,284452158,PRJNA279205,SAMN03452841,Model organism or animal,207209500,STANFORD UNIVERSITY,01-Sep-2011,public,sra,"gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",adult,wild,SRX1242202,USA,North America,USA: Pennsylvania,Illumina HiSeq 2000,C_6_1,Pennsylvania.C_6_1,PAIRED,size fractionation,GENOMIC,284,197,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067979,C_6_1,female,SRP063680,whole,,
SRR2396912,WGS,202,338939638,PRJNA279205,SAMN03452842,Model organism or animal,240870074,STANFORD UNIVERSITY,01-Sep-2011,public,sra,"ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",adult,wild,SRX1242203,USA,North America,USA: Pennsylvania,Illumina HiSeq 2000,C_8_1,Pennsylvania.C_8_1,PAIRED,size fractionation,GENOMIC,338,229,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067978,C_8_1,female,SRP063680,whole,,
SRR2396913,WGS,202,520448556,PRJNA279205,SAMN03452843,Model organism or animal,370787922,STANFORD UNIVERSITY,01-Sep-2011,public,sra,"gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",adult,wild,SRX1242204,USA,North America,USA: Pennsylvania,Illumina HiSeq 2000,C_10_1,Pennsylvania.C_10_1,PAIRED,size fractionation,GENOMIC,520,353,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067977,C_10_1,female,SRP063680,whole,,
SRR2396914,WGS,202,291097756,PRJNA279205,SAMN03452844,Model organism or animal,206609943,STANFORD UNIVERSITY,01-Sep-2011,public,sra,"s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",adult,wild,SRX1242205,USA,North America,USA: Pennsylvania,Illumina HiSeq 2000,C_12_1,Pennsylvania.C_12_1,PAIRED,size fractionation,GENOMIC,291,197,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067976,C_12_1,female,SRP063680,whole,,
SRR2396915,WGS,202,941792478,PRJNA279205,SAMN03452845,Model organism or animal,673272771,STANFORD UNIVERSITY,01-Sep-2011,public,sra,"gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",adult,wild,SRX1242206,USA,North America,USA: Pennsylvania,Illumina HiSeq 2000,C_14_1,Pennsylvania.C_14_1,PAIRED,size fractionation,GENOMIC,941,642,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067975,C_14_1,female,SRP063680,whole,,
SRR2396916,WGS,202,689786974,PRJNA279205,SAMN03452846,Model organism or animal,494280546,STANFORD UNIVERSITY,01-Sep-2011,public,sra,"ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",adult,wild,SRX1242207,USA,North America,USA: Pennsylvania,Illumina HiSeq 2000,C_16_1,Pennsylvania.C_16_1,PAIRED,size fractionation,GENOMIC,689,471,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067974,C_16_1,female,SRP063680,whole,,
SRR2396917,WGS,202,234748644,PRJNA279205,SAMN03452847,Model organism or animal,166290091,STANFORD UNIVERSITY,01-Sep-2011,public,sra,"gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",adult,wild,SRX1242208,USA,North America,USA: Pennsylvania,Illumina HiSeq 2000,C_18_1,Pennsylvania.C_18_1,PAIRED,size fractionation,GENOMIC,234,158,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067973,C_18_1,female,SRP063680,whole,,
SRR2396918,WGS,202,392703756,PRJNA279205,SAMN03452848,Model organism or animal,283103036,STANFORD UNIVERSITY,01-Sep-2011,public,sra,"gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",adult,wild,SRX1242209,USA,North America,USA: Pennsylvania,Illumina HiSeq 2000,C_20_1,Pennsylvania.C_20_1,PAIRED,size fractionation,GENOMIC,392,269,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067972,C_20_1,female,SRP063680,whole,,
SRR2396919,WGS,202,351463032,PRJNA279205,SAMN03452849,Model organism or animal,251394649,STANFORD UNIVERSITY,01-Sep-2011,public,sra,"gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",adult,wild,SRX1242210,USA,North America,USA: Pennsylvania,Illumina HiSeq 2000,C_22_1,Pennsylvania.C_22_1,PAIRED,size fractionation,GENOMIC,351,239,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067971,C_22_1,female,SRP063680,whole,,
SRR2396920,WGS,202,360452234,PRJNA279205,SAMN03452850,Model organism or animal,257801434,STANFORD UNIVERSITY,01-Sep-2011,public,sra,"s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",adult,wild,SRX1242211,USA,North America,USA: Pennsylvania,Illumina HiSeq 2000,C_24_1,Pennsylvania.C_24_1,PAIRED,size fractionation,GENOMIC,360,245,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067970,C_24_1,female,SRP063680,whole,,
SRR2396921,WGS,202,260894312,PRJNA279205,SAMN03452851,Model organism or animal,185990023,STANFORD UNIVERSITY,01-Sep-2011,public,sra,"gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",adult,wild,SRX1242212,USA,North America,USA: Pennsylvania,Illumina HiSeq 2000,E_2_1,Pennsylvania.E_2_1,PAIRED,size fractionation,GENOMIC,260,177,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067969,E_2_1,female,SRP063680,whole,,
SRR2396922,WGS,202,140236884,PRJNA279205,SAMN03452852,Model organism or animal,98864184,STANFORD UNIVERSITY,01-Sep-2011,public,sra,"ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",adult,wild,SRX1242213,USA,North America,USA: Pennsylvania,Illumina HiSeq 2000,E_4_1,Pennsylvania.E_4_1,PAIRED,size fractionation,GENOMIC,140,94,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067968,E_4_1,female,SRP063680,whole,,
SRR2396923,WGS,202,425412606,PRJNA279205,SAMN03452853,Model organism or animal,300795593,STANFORD UNIVERSITY,01-Sep-2011,public,sra,"gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",adult,wild,SRX1242214,USA,North America,USA: Pennsylvania,Illumina HiSeq 2000,E_6_1,Pennsylvania.E_6_1,PAIRED,size fractionation,GENOMIC,425,286,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067967,E_6_1,female,SRP063680,whole,,
SRR2396924,WGS,202,634773082,PRJNA279205,SAMN03452854,Model organism or animal,452181691,STANFORD UNIVERSITY,01-Sep-2011,public,sra,"ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",adult,wild,SRX1242215,USA,North America,USA: Pennsylvania,Illumina HiSeq 2000,E_8_1,Pennsylvania.E_8_1,PAIRED,size fractionation,GENOMIC,634,431,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067966,E_8_1,female,SRP063680,whole,,
SRR2396925,WGS,202,244190932,PRJNA279205,SAMN03452855,Model organism or animal,172683793,STANFORD UNIVERSITY,01-Sep-2011,public,sra,"gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",adult,wild,SRX1242216,USA,North America,USA: Pennsylvania,Illumina HiSeq 2000,E_10_1,Pennsylvania.E_10_1,PAIRED,size fractionation,GENOMIC,244,164,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067965,E_10_1,female,SRP063680,whole,,
SRR2396926,WGS,202,285754654,PRJNA279205,SAMN03452856,Model organism or animal,202372444,STANFORD UNIVERSITY,01-Sep-2011,public,sra,"ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",adult,wild,SRX1242217,USA,North America,USA: Pennsylvania,Illumina HiSeq 2000,E_12_1,Pennsylvania.E_12_1,PAIRED,size fractionation,GENOMIC,285,192,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067964,E_12_1,female,SRP063680,whole,,
SRR2396927,WGS,202,669411234,PRJNA279205,SAMN03452857,Model organism or animal,475890624,STANFORD UNIVERSITY,01-Sep-2011,public,sra,"s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",adult,wild,SRX1242218,USA,North America,USA: Pennsylvania,Illumina HiSeq 2000,E_14_1,Pennsylvania.E_14_1,PAIRED,size fractionation,GENOMIC,669,453,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067963,E_14_1,female,SRP063680,whole,,
SRR2396928,WGS,202,373383062,PRJNA279205,SAMN03452858,Model organism or animal,264662442,STANFORD UNIVERSITY,01-Sep-2011,public,sra,"gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",adult,wild,SRX1242219,USA,North America,USA: Pennsylvania,Illumina HiSeq 2000,E_16_1,Pennsylvania.E_16_1,PAIRED,size fractionation,GENOMIC,373,252,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067962,E_16_1,female,SRP063680,whole,,
SRR2396929,WGS,202,324816808,PRJNA279205,SAMN03452859,Model organism or animal,229731987,STANFORD UNIVERSITY,01-Sep-2011,public,sra,"gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",adult,wild,SRX1242220,USA,North America,USA: Pennsylvania,Illumina HiSeq 2000,E_18_1,Pennsylvania.E_18_1,PAIRED,size fractionation,GENOMIC,324,219,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067961,E_18_1,female,SRP063680,whole,,
SRR2396930,WGS,202,473386596,PRJNA279205,SAMN03452860,Model organism or animal,338001578,STANFORD UNIVERSITY,01-Sep-2011,public,sra,"gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",adult,wild,SRX1242221,USA,North America,USA: Pennsylvania,Illumina HiSeq 2000,E_20_1,Pennsylvania.E_20_1,PAIRED,size fractionation,GENOMIC,473,322,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067960,E_20_1,female,SRP063680,whole,,
SRR2396931,WGS,202,268810692,PRJNA279205,SAMN03452861,Model organism or animal,192505029,STANFORD UNIVERSITY,01-Sep-2011,public,sra,"ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",adult,wild,SRX1242222,USA,North America,USA: Pennsylvania,Illumina HiSeq 2000,E_22_1,Pennsylvania.E_22_1,PAIRED,size fractionation,GENOMIC,268,183,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067959,E_22_1,female,SRP063680,whole,,
SRR2396932,WGS,202,477198336,PRJNA279205,SAMN03452862,Model organism or animal,341288385,STANFORD UNIVERSITY,01-Sep-2011,public,sra,"gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",adult,wild,SRX1242223,USA,North America,USA: Pennsylvania,Illumina HiSeq 2000,E_24_1,Pennsylvania.E_24_1,PAIRED,size fractionation,GENOMIC,477,325,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067958,E_24_1,female,SRP063680,whole,,
SRR2396933,WGS,202,102353602,PRJNA279205,SAMN03452863,Model organism or animal,72858804,STANFORD UNIVERSITY,01-Sep-2011,public,sra,"gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",adult,wild,SRX1242224,USA,North America,USA: Pennsylvania,Illumina HiSeq 2000,G_2_1,Pennsylvania.G_2_1,PAIRED,size fractionation,GENOMIC,102,69,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067957,G_2_1,female,SRP063680,whole,,
SRR2396934,WGS,202,65909368,PRJNA279205,SAMN03452864,Model organism or animal,46532463,STANFORD UNIVERSITY,01-Sep-2011,public,sra,"gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",adult,wild,SRX1242225,USA,North America,USA: Pennsylvania,Illumina HiSeq 2000,G_4_1,Pennsylvania.G_4_1,PAIRED,size fractionation,GENOMIC,65,44,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067956,G_4_1,female,SRP063680,whole,,
SRR2396935,WGS,202,150667356,PRJNA279205,SAMN03452865,Model organism or animal,106577992,STANFORD UNIVERSITY,01-Sep-2011,public,sra,"gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",adult,wild,SRX1242226,USA,North America,USA: Pennsylvania,Illumina HiSeq 2000,G_6_1,Pennsylvania.G_6_1,PAIRED,size fractionation,GENOMIC,150,101,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067955,G_6_1,female,SRP063680,whole,,
SRR2396936,WGS,202,89410856,PRJNA279205,SAMN03452866,Model organism or animal,62963415,STANFORD UNIVERSITY,01-Sep-2011,public,sra,"ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",adult,wild,SRX1242227,USA,North America,USA: Pennsylvania,Illumina HiSeq 2000,G_8_1,Pennsylvania.G_8_1,PAIRED,size fractionation,GENOMIC,89,60,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067954,G_8_1,female,SRP063680,whole,,
SRR2396937,WGS,202,91777892,PRJNA279205,SAMN03452867,Model organism or animal,64914219,STANFORD UNIVERSITY,01-Sep-2011,public,sra,"s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",adult,wild,SRX1242228,USA,North America,USA: Pennsylvania,Illumina HiSeq 2000,G_10_1,Pennsylvania.G_10_1,PAIRED,size fractionation,GENOMIC,91,61,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067953,G_10_1,female,SRP063680,whole,,
SRR2396938,WGS,202,120944066,PRJNA279205,SAMN03452868,Model organism or animal,85254372,STANFORD UNIVERSITY,01-Sep-2011,public,sra,"gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",adult,wild,SRX1242229,USA,North America,USA: Pennsylvania,Illumina HiSeq 2000,G_12_1,Pennsylvania.G_12_1,PAIRED,size fractionation,GENOMIC,120,81,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067952,G_12_1,female,SRP063680,whole,,
SRR2396939,WGS,202,91084426,PRJNA279205,SAMN03452869,Model organism or animal,64334326,STANFORD UNIVERSITY,01-Sep-2011,public,sra,"s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",adult,wild,SRX1242230,USA,North America,USA: Pennsylvania,Illumina HiSeq 2000,G_14_1,Pennsylvania.G_14_1,PAIRED,size fractionation,GENOMIC,91,61,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067951,G_14_1,female,SRP063680,whole,,
SRR2396940,WGS,202,215556422,PRJNA279205,SAMN03452870,Model organism or animal,152607459,STANFORD UNIVERSITY,01-Sep-2011,public,sra,"gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",adult,wild,SRX1242231,USA,North America,USA: Pennsylvania,Illumina HiSeq 2000,G_16_1,Pennsylvania.G_16_1,PAIRED,size fractionation,GENOMIC,215,145,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067949,G_16_1,female,SRP063680,whole,,
SRR2396941,WGS,202,210523390,PRJNA279205,SAMN03452871,Model organism or animal,150807510,STANFORD UNIVERSITY,01-Sep-2011,public,sra,"s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",adult,wild,SRX1242232,USA,North America,USA: Pennsylvania,Illumina HiSeq 2000,G_18_1,Pennsylvania.G_18_1,PAIRED,size fractionation,GENOMIC,210,143,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067950,G_18_1,female,SRP063680,whole,,
SRR2396942,WGS,202,178060576,PRJNA279205,SAMN03452872,Model organism or animal,126970358,STANFORD UNIVERSITY,01-Sep-2011,public,sra,"gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",adult,wild,SRX1242233,USA,North America,USA: Pennsylvania,Illumina HiSeq 2000,G_20_1,Pennsylvania.G_20_1,PAIRED,size fractionation,GENOMIC,178,121,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067948,G_20_1,female,SRP063680,whole,,
SRR2396943,WGS,202,166423558,PRJNA279205,SAMN03452873,Model organism or animal,117792833,STANFORD UNIVERSITY,01-Sep-2011,public,sra,"s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",adult,wild,SRX1242234,USA,North America,USA: Pennsylvania,Illumina HiSeq 2000,G_22_1,Pennsylvania.G_22_1,PAIRED,size fractionation,GENOMIC,166,112,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067947,G_22_1,female,SRP063680,whole,,
SRR2396945,WGS,202,213457238,PRJNA279205,SAMN03452875,Model organism or animal,154351642,STANFORD UNIVERSITY,01-Sep-2011,public,sra,"gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",adult,wild,SRX1242236,USA,North America,USA: Pennsylvania,Illumina HiSeq 2000,P_13_1,Pennsylvania.P_13_1,PAIRED,size fractionation,GENOMIC,213,147,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067945,P_13_1,female,SRP063680,whole,,
SRR2396946,WGS,202,247104176,PRJNA279205,SAMN03452876,Model organism or animal,180251433,STANFORD UNIVERSITY,01-Sep-2011,public,sra,"gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",adult,wild,SRX1242237,USA,North America,USA: Pennsylvania,Illumina HiSeq 2000,P_15_1,Pennsylvania.P_15_1,PAIRED,size fractionation,GENOMIC,247,171,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067944,P_15_1,female,SRP063680,whole,,
SRR2396947,WGS,202,232709454,PRJNA279205,SAMN03452877,Model organism or animal,169292337,STANFORD UNIVERSITY,01-Sep-2011,public,sra,"gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",adult,wild,SRX1242238,USA,North America,USA: Pennsylvania,Illumina HiSeq 2000,P_17_1,Pennsylvania.P_17_1,PAIRED,size fractionation,GENOMIC,232,161,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067943,P_17_1,female,SRP063680,whole,,
SRR2396948,WGS,202,9134440,PRJNA279205,SAMN03452878,Model organism or animal,6946170,STANFORD UNIVERSITY,01-Aug-2011,public,sra,"gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",adult,wild,SRX1242239,USA,North America,USA: Pennsylvania,Illumina HiSeq 2000,A_1_1,Pennsylvania.A_1_1,PAIRED,size fractionation,GENOMIC,9,6,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067942,A_1_1,female,SRP063680,whole,,
SRR2396949,WGS,202,368408408,PRJNA279205,SAMN03452879,Model organism or animal,263842560,STANFORD UNIVERSITY,01-Aug-2011,public,sra,"gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",adult,wild,SRX1242240,USA,North America,USA: Pennsylvania,Illumina HiSeq 2000,A_3_1,Pennsylvania.A_3_1,PAIRED,size fractionation,GENOMIC,368,251,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067941,A_3_1,female,SRP063680,whole,,
SRR2396950,WGS,202,182578306,PRJNA279205,SAMN03452880,Model organism or animal,130666450,STANFORD UNIVERSITY,01-Aug-2011,public,sra,"gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",adult,wild,SRX1242241,USA,North America,USA: Pennsylvania,Illumina HiSeq 2000,A_5_1,Pennsylvania.A_5_1,PAIRED,size fractionation,GENOMIC,182,124,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067940,A_5_1,female,SRP063680,whole,,
SRR2396951,WGS,202,103782348,PRJNA279205,SAMN03452881,Model organism or animal,74573889,STANFORD UNIVERSITY,01-Aug-2011,public,sra,"s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",adult,wild,SRX1242242,USA,North America,USA: Pennsylvania,Illumina HiSeq 2000,A_7_1,Pennsylvania.A_7_1,PAIRED,size fractionation,GENOMIC,103,71,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067939,A_7_1,female,SRP063680,whole,,
SRR2396952,WGS,202,239704512,PRJNA279205,SAMN03452882,Model organism or animal,170973434,STANFORD UNIVERSITY,01-Aug-2011,public,sra,"s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",adult,wild,SRX1242243,USA,North America,USA: Pennsylvania,Illumina HiSeq 2000,A_9_1,Pennsylvania.A_9_1,PAIRED,size fractionation,GENOMIC,239,163,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067937,A_9_1,female,SRP063680,whole,,
SRR2396953,WGS,202,200789616,PRJNA279205,SAMN03452883,Model organism or animal,142159270,STANFORD UNIVERSITY,01-Aug-2011,public,sra,"s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",adult,wild,SRX1242244,USA,North America,USA: Pennsylvania,Illumina HiSeq 2000,A_11_1,Pennsylvania.A_11_1,PAIRED,size fractionation,GENOMIC,200,135,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067938,A_11_1,female,SRP063680,whole,,
