Run,Alias,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Description,ENA_CHECKLIST,ENA-FIRST-PUBLIC (run),ENA-LAST-UPDATE (run),Experiment,INSDC_center_alias,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,sample_name,SRA_accession,SRA Study,title
ERR2861190,Dsim_Fl_Hot_F50_1,WGS,200,2938980000,PRJEB29281,SAMEA5044067,1951101945,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Drosophila simulans Florida generation 50 Hot treatment replicate 1,ERC000011,2019-02-08,2018-11-16,ERX2867433,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA","INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",2019-02-08T17:04:10Z,2018-10-24T18:24:13Z,public,Illumina HiSeq 2000,unspecified,PAIRED,RANDOM,GENOMIC,Drosophila simulans,ILLUMINA,2019-02-13T00:00:00Z,SAMEA5044067,ERS2855801,ERS2855801,ERP111575,Dsim_Fl_Hot_F50_1
ERR2861191,Dsim_Fl_Hot_F50_2,WGS,200,2908433200,PRJEB29281,SAMEA5044068,1926135510,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Drosophila simulans Florida generation 50 Hot treatment replicate 2,ERC000011,2019-02-08,2018-11-16,ERX2867434,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA","INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",2019-02-08T17:04:10Z,2018-10-24T18:24:13Z,public,Illumina HiSeq 2000,unspecified,PAIRED,RANDOM,GENOMIC,Drosophila simulans,ILLUMINA,2019-02-13T00:00:00Z,SAMEA5044068,ERS2855802,ERS2855802,ERP111575,Dsim_Fl_Hot_F50_2
ERR2861192,Dsim_Fl_Hot_F50_3,WGS,200,3122887200,PRJEB29281,SAMEA5044069,2062590590,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Drosophila simulans Florida generation 50 Hot treatment replicate 3,ERC000011,2019-02-08,2018-11-16,ERX2867435,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA","INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",2019-02-08T17:04:10Z,2018-10-24T18:24:13Z,public,Illumina HiSeq 2000,unspecified,PAIRED,RANDOM,GENOMIC,Drosophila simulans,ILLUMINA,2019-02-13T00:00:00Z,SAMEA5044069,ERS2855803,ERS2855803,ERP111575,Dsim_Fl_Hot_F50_3
ERR2861193,Dsim_Fl_Hot_F50_4,WGS,200,3470313000,PRJEB29281,SAMEA5044070,2293253225,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Drosophila simulans Florida generation 50 Hot treatment replicate 4,ERC000011,2019-02-08,2018-11-16,ERX2867436,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA","INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",2019-02-08T17:04:10Z,2018-10-24T18:24:13Z,public,Illumina HiSeq 2000,unspecified,PAIRED,RANDOM,GENOMIC,Drosophila simulans,ILLUMINA,2019-02-13T00:00:00Z,SAMEA5044070,ERS2855804,ERS2855804,ERP111575,Dsim_Fl_Hot_F50_4
ERR2861194,Dsim_Fl_Hot_F50_5,WGS,200,3653639600,PRJEB29281,SAMEA5044071,2414029477,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Drosophila simulans Florida generation 50 Hot treatment replicate 5,ERC000011,2019-02-08,2018-11-16,ERX2867437,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA","INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",2019-02-08T17:04:10Z,2018-10-24T18:24:13Z,public,Illumina HiSeq 2000,unspecified,PAIRED,RANDOM,GENOMIC,Drosophila simulans,ILLUMINA,2019-02-13T00:00:00Z,SAMEA5044071,ERS2855805,ERS2855805,ERP111575,Dsim_Fl_Hot_F50_5
ERR2861195,Dsim_Fl_Hot_F50_6,WGS,200,3071393200,PRJEB29281,SAMEA5044072,2034319024,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Drosophila simulans Florida generation 50 Hot treatment replicate 6,ERC000011,2019-02-08,2018-11-16,ERX2867438,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA","INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",2019-02-08T17:04:10Z,2018-10-24T18:24:13Z,public,Illumina HiSeq 2000,unspecified,PAIRED,RANDOM,GENOMIC,Drosophila simulans,ILLUMINA,2019-02-13T00:00:00Z,SAMEA5044072,ERS2855806,ERS2855806,ERP111575,Dsim_Fl_Hot_F50_6
ERR2861196,Dsim_Fl_Hot_F50_7,WGS,200,3286457000,PRJEB29281,SAMEA5044073,2179362286,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Drosophila simulans Florida generation 50 Hot treatment replicate 7,ERC000011,2019-02-08,2018-11-16,ERX2867439,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA","INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",2019-02-08T17:04:10Z,2018-10-24T18:24:13Z,public,Illumina HiSeq 2000,unspecified,PAIRED,RANDOM,GENOMIC,Drosophila simulans,ILLUMINA,2019-02-13T00:00:00Z,SAMEA5044073,ERS2855807,ERS2855807,ERP111575,Dsim_Fl_Hot_F50_7
ERR2861197,Dsim_Fl_Hot_F50_8,WGS,200,3528275600,PRJEB29281,SAMEA5044074,2353772329,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Drosophila simulans Florida generation 50 Hot treatment replicate 8,ERC000011,2019-02-08,2018-11-16,ERX2867440,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA","INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",2019-02-08T17:04:10Z,2018-10-24T18:24:13Z,public,Illumina HiSeq 2000,unspecified,PAIRED,RANDOM,GENOMIC,Drosophila simulans,ILLUMINA,2019-02-13T00:00:00Z,SAMEA5044074,ERS2855808,ERS2855808,ERP111575,Dsim_Fl_Hot_F50_8
ERR2861198,Dsim_Fl_Hot_F50_9,WGS,200,5715696200,PRJEB29281,SAMEA5044075,3799453903,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Drosophila simulans Florida generation 50 Hot treatment replicate 9,ERC000011,2019-02-08,2018-11-16,ERX2867441,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA","INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",2019-02-08T17:04:10Z,2018-10-24T18:24:13Z,public,Illumina HiSeq 2000,unspecified,PAIRED,RANDOM,GENOMIC,Drosophila simulans,ILLUMINA,2019-02-13T00:00:00Z,SAMEA5044075,ERS2855809,ERS2855809,ERP111575,Dsim_Fl_Hot_F50_9
ERR2861199,Dsim_Fl_Hot_F50_10,WGS,200,4324362000,PRJEB29281,SAMEA5044076,2843454820,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Drosophila simulans Florida generation 50 Hot treatment replicate 10,ERC000011,2019-02-08,2018-11-16,ERX2867442,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA","INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",2019-02-08T17:04:10Z,2018-10-24T18:24:13Z,public,Illumina HiSeq 2000,unspecified,PAIRED,RANDOM,GENOMIC,Drosophila simulans,ILLUMINA,2019-02-13T00:00:00Z,SAMEA5044076,ERS2855810,ERS2855810,ERP111575,Dsim_Fl_Hot_F50_10
ERR2861200,Dsim_Fl_Hot_F50_1,WGS,200,2429404800,PRJEB29281,SAMEA5044067,1602314087,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Drosophila simulans Florida generation 50 Hot treatment replicate 1,ERC000011,2019-02-08,2018-11-16,ERX2867443,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA","INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",2019-02-08T17:04:10Z,2018-10-24T18:24:13Z,public,Illumina HiSeq 2000,unspecified,PAIRED,RANDOM,GENOMIC,Drosophila simulans,ILLUMINA,2019-02-13T00:00:00Z,SAMEA5044067,ERS2855801,ERS2855801,ERP111575,Dsim_Fl_Hot_F50_1
ERR2861201,Dsim_Fl_Hot_F50_2,WGS,200,2411023200,PRJEB29281,SAMEA5044068,1586064835,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Drosophila simulans Florida generation 50 Hot treatment replicate 2,ERC000011,2019-02-08,2018-11-16,ERX2867444,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA","INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",2019-02-08T17:04:10Z,2018-10-24T18:24:13Z,public,Illumina HiSeq 2000,unspecified,PAIRED,RANDOM,GENOMIC,Drosophila simulans,ILLUMINA,2019-02-13T00:00:00Z,SAMEA5044068,ERS2855802,ERS2855802,ERP111575,Dsim_Fl_Hot_F50_2
ERR2861202,Dsim_Fl_Hot_F50_3,WGS,200,2584296200,PRJEB29281,SAMEA5044069,1695310555,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Drosophila simulans Florida generation 50 Hot treatment replicate 3,ERC000011,2019-02-08,2018-11-16,ERX2867445,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA","INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",2019-02-08T17:04:10Z,2018-10-24T18:24:13Z,public,Illumina HiSeq 2000,unspecified,PAIRED,RANDOM,GENOMIC,Drosophila simulans,ILLUMINA,2019-02-13T00:00:00Z,SAMEA5044069,ERS2855803,ERS2855803,ERP111575,Dsim_Fl_Hot_F50_3
ERR2861205,Dsim_Fl_Hot_F50_6,WGS,200,2543410600,PRJEB29281,SAMEA5044072,1673540332,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Drosophila simulans Florida generation 50 Hot treatment replicate 6,ERC000011,2019-02-08,2018-11-16,ERX2867448,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA","INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",2019-02-08T17:04:10Z,2018-10-24T18:24:13Z,public,Illumina HiSeq 2000,unspecified,PAIRED,RANDOM,GENOMIC,Drosophila simulans,ILLUMINA,2019-02-13T00:00:00Z,SAMEA5044072,ERS2855806,ERS2855806,ERP111575,Dsim_Fl_Hot_F50_6
ERR2861206,Dsim_Fl_Hot_F50_7,WGS,200,2718573400,PRJEB29281,SAMEA5044073,1790867211,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Drosophila simulans Florida generation 50 Hot treatment replicate 7,ERC000011,2019-02-08,2018-11-16,ERX2867449,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA","INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",2019-02-08T17:04:10Z,2018-10-24T18:24:13Z,public,Illumina HiSeq 2000,unspecified,PAIRED,RANDOM,GENOMIC,Drosophila simulans,ILLUMINA,2019-02-13T00:00:00Z,SAMEA5044073,ERS2855807,ERS2855807,ERP111575,Dsim_Fl_Hot_F50_7
ERR2861207,Dsim_Fl_Hot_F50_8,WGS,200,2924104400,PRJEB29281,SAMEA5044074,1938271302,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Drosophila simulans Florida generation 50 Hot treatment replicate 8,ERC000011,2019-02-08,2018-11-16,ERX2867450,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA","INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",2019-02-08T17:04:10Z,2018-10-24T18:24:13Z,public,Illumina HiSeq 2000,unspecified,PAIRED,RANDOM,GENOMIC,Drosophila simulans,ILLUMINA,2019-02-13T00:00:00Z,SAMEA5044074,ERS2855808,ERS2855808,ERP111575,Dsim_Fl_Hot_F50_8
ERR2861208,Dsim_Fl_Hot_F50_9,WGS,200,4737198800,PRJEB29281,SAMEA5044075,3128434644,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Drosophila simulans Florida generation 50 Hot treatment replicate 9,ERC000011,2019-02-08,2018-11-16,ERX2867451,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA","INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",2019-02-08T17:04:10Z,2018-10-24T18:24:13Z,public,Illumina HiSeq 2000,unspecified,PAIRED,RANDOM,GENOMIC,Drosophila simulans,ILLUMINA,2019-02-13T00:00:00Z,SAMEA5044075,ERS2855809,ERS2855809,ERP111575,Dsim_Fl_Hot_F50_9
ERR2861209,Dsim_Fl_Hot_F50_10,WGS,200,3579356800,PRJEB29281,SAMEA5044076,2337773027,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Drosophila simulans Florida generation 50 Hot treatment replicate 10,ERC000011,2019-02-08,2018-11-16,ERX2867452,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA","INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",2019-02-08T17:04:10Z,2018-10-24T18:24:13Z,public,Illumina HiSeq 2000,unspecified,PAIRED,RANDOM,GENOMIC,Drosophila simulans,ILLUMINA,2019-02-13T00:00:00Z,SAMEA5044076,ERS2855810,ERS2855810,ERP111575,Dsim_Fl_Hot_F50_10
ERR2861210,Dsim_Fl_Hot_F60_2,WGS,200,2883972000,PRJEB29281,SAMEA5044078,2132707231,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Drosophila simulans Florida generation 60 Hot treatment replicate 2,ERC000011,2019-02-08,2018-11-16,ERX2867453,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA","INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",2019-02-08T17:04:10Z,2018-10-24T18:24:13Z,public,Illumina HiSeq 2000,unspecified,PAIRED,RANDOM,GENOMIC,Drosophila simulans,ILLUMINA,2019-02-13T00:00:00Z,SAMEA5044078,ERS2855812,ERS2855812,ERP111575,Dsim_Fl_Hot_F60_2
ERR2861211,Dsim_Fl_Hot_F60_4,WGS,200,2021135800,PRJEB29281,SAMEA5044080,1496434876,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Drosophila simulans Florida generation 60 Hot treatment replicate 4,ERC000011,2019-02-08,2018-11-16,ERX2867454,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA","INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",2019-02-08T17:04:10Z,2018-10-24T18:24:13Z,public,Illumina HiSeq 2000,unspecified,PAIRED,RANDOM,GENOMIC,Drosophila simulans,ILLUMINA,2019-02-13T00:00:00Z,SAMEA5044080,ERS2855814,ERS2855814,ERP111575,Dsim_Fl_Hot_F60_4
ERR2861212,Dsim_Fl_Hot_F60_6,WGS,200,2513172400,PRJEB29281,SAMEA5044082,1859502588,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Drosophila simulans Florida generation 60 Hot treatment replicate 6,ERC000011,2019-02-08,2018-11-16,ERX2867455,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA","INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",2019-02-08T17:04:10Z,2018-10-24T18:24:13Z,public,Illumina HiSeq 2000,unspecified,PAIRED,RANDOM,GENOMIC,Drosophila simulans,ILLUMINA,2019-02-13T00:00:00Z,SAMEA5044082,ERS2855816,ERS2855816,ERP111575,Dsim_Fl_Hot_F60_6
ERR2861213,Dsim_Fl_Hot_F60_7,WGS,200,3392109400,PRJEB29281,SAMEA5044083,2511865626,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Drosophila simulans Florida generation 60 Hot treatment replicate 7,ERC000011,2019-02-08,2018-11-16,ERX2867456,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA","INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",2019-02-08T17:04:10Z,2018-10-24T18:24:13Z,public,Illumina HiSeq 2000,unspecified,PAIRED,RANDOM,GENOMIC,Drosophila simulans,ILLUMINA,2019-02-13T00:00:00Z,SAMEA5044083,ERS2855817,ERS2855817,ERP111575,Dsim_Fl_Hot_F60_7
ERR2861214,Dsim_Fl_Hot_F60_8,WGS,200,3190032800,PRJEB29281,SAMEA5044084,2359306051,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Drosophila simulans Florida generation 60 Hot treatment replicate 8,ERC000011,2019-02-08,2018-11-16,ERX2867457,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA","INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",2019-02-08T17:04:10Z,2018-10-24T18:24:13Z,public,Illumina HiSeq 2000,unspecified,PAIRED,RANDOM,GENOMIC,Drosophila simulans,ILLUMINA,2019-02-13T00:00:00Z,SAMEA5044084,ERS2855818,ERS2855818,ERP111575,Dsim_Fl_Hot_F60_8
ERR2861215,Dsim_Fl_Hot_F60_9,WGS,200,3792777400,PRJEB29281,SAMEA5044085,2806759972,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Drosophila simulans Florida generation 60 Hot treatment replicate 9,ERC000011,2019-02-08,2018-11-16,ERX2867458,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA","INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",2019-02-08T17:04:10Z,2018-10-24T18:24:13Z,public,Illumina HiSeq 2000,unspecified,PAIRED,RANDOM,GENOMIC,Drosophila simulans,ILLUMINA,2019-02-13T00:00:00Z,SAMEA5044085,ERS2855819,ERS2855819,ERP111575,Dsim_Fl_Hot_F60_9
ERR2861216,Dsim_Fl_Hot_F60_10,WGS,200,3712903200,PRJEB29281,SAMEA5044086,2758408486,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Drosophila simulans Florida generation 60 Hot treatment replicate 10,ERC000011,2019-02-08,2018-11-16,ERX2867459,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA","INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",2019-02-08T17:04:10Z,2018-10-24T18:24:13Z,public,Illumina HiSeq 2000,unspecified,PAIRED,RANDOM,GENOMIC,Drosophila simulans,ILLUMINA,2019-02-13T00:00:00Z,SAMEA5044086,ERS2855820,ERS2855820,ERP111575,Dsim_Fl_Hot_F60_10
ERR2861217,Dsim_Fl_Hot_F60_2,WGS,200,3562028600,PRJEB29281,SAMEA5044078,2600111715,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Drosophila simulans Florida generation 60 Hot treatment replicate 2,ERC000011,2019-02-08,2018-11-16,ERX2867460,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA","INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",2019-02-08T17:04:10Z,2018-10-24T18:24:13Z,public,Illumina HiSeq 2000,unspecified,PAIRED,RANDOM,GENOMIC,Drosophila simulans,ILLUMINA,2019-02-13T00:00:00Z,SAMEA5044078,ERS2855812,ERS2855812,ERP111575,Dsim_Fl_Hot_F60_2
ERR2861218,Dsim_Fl_Hot_F60_4,WGS,200,2471367800,PRJEB29281,SAMEA5044080,1806424281,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Drosophila simulans Florida generation 60 Hot treatment replicate 4,ERC000011,2019-02-08,2018-11-16,ERX2867461,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA","INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",2019-02-08T17:04:10Z,2018-10-24T18:24:13Z,public,Illumina HiSeq 2000,unspecified,PAIRED,RANDOM,GENOMIC,Drosophila simulans,ILLUMINA,2019-02-13T00:00:00Z,SAMEA5044080,ERS2855814,ERS2855814,ERP111575,Dsim_Fl_Hot_F60_4
ERR2861219,Dsim_Fl_Hot_F60_6,WGS,200,3051091200,PRJEB29281,SAMEA5044082,2228483230,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Drosophila simulans Florida generation 60 Hot treatment replicate 6,ERC000011,2019-02-08,2018-11-16,ERX2867462,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA","INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",2019-02-08T17:04:10Z,2018-10-24T18:24:13Z,public,Illumina HiSeq 2000,unspecified,PAIRED,RANDOM,GENOMIC,Drosophila simulans,ILLUMINA,2019-02-13T00:00:00Z,SAMEA5044082,ERS2855816,ERS2855816,ERP111575,Dsim_Fl_Hot_F60_6
ERR2861220,Dsim_Fl_Hot_F60_7,WGS,200,4161481000,PRJEB29281,SAMEA5044083,3043448486,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Drosophila simulans Florida generation 60 Hot treatment replicate 7,ERC000011,2019-02-08,2018-11-16,ERX2867463,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA","INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",2019-02-08T17:04:10Z,2018-10-24T18:24:13Z,public,Illumina HiSeq 2000,unspecified,PAIRED,RANDOM,GENOMIC,Drosophila simulans,ILLUMINA,2019-02-13T00:00:00Z,SAMEA5044083,ERS2855817,ERS2855817,ERP111575,Dsim_Fl_Hot_F60_7
ERR2861221,Dsim_Fl_Hot_F60_8,WGS,200,3981395600,PRJEB29281,SAMEA5044084,2906354274,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Drosophila simulans Florida generation 60 Hot treatment replicate 8,ERC000011,2019-02-08,2018-11-16,ERX2867464,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA","INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",2019-02-08T17:04:10Z,2018-10-24T18:24:13Z,public,Illumina HiSeq 2000,unspecified,PAIRED,RANDOM,GENOMIC,Drosophila simulans,ILLUMINA,2019-02-13T00:00:00Z,SAMEA5044084,ERS2855818,ERS2855818,ERP111575,Dsim_Fl_Hot_F60_8
ERR2861222,Dsim_Fl_Hot_F60_9,WGS,200,4661985000,PRJEB29281,SAMEA5044085,3406235433,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Drosophila simulans Florida generation 60 Hot treatment replicate 9,ERC000011,2019-02-08,2018-11-16,ERX2867465,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA","INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",2019-02-08T17:04:10Z,2018-10-24T18:24:13Z,public,Illumina HiSeq 2000,unspecified,PAIRED,RANDOM,GENOMIC,Drosophila simulans,ILLUMINA,2019-02-13T00:00:00Z,SAMEA5044085,ERS2855819,ERS2855819,ERP111575,Dsim_Fl_Hot_F60_9
ERR2861223,Dsim_Fl_Hot_F60_10,WGS,200,4579630000,PRJEB29281,SAMEA5044086,3360167899,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Drosophila simulans Florida generation 60 Hot treatment replicate 10,ERC000011,2019-02-08,2018-11-16,ERX2867466,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA","INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",2019-02-08T17:04:10Z,2018-10-24T18:24:13Z,public,Illumina HiSeq 2000,unspecified,PAIRED,RANDOM,GENOMIC,Drosophila simulans,ILLUMINA,2019-02-13T00:00:00Z,SAMEA5044086,ERS2855820,ERS2855820,ERP111575,Dsim_Fl_Hot_F60_10
ERR2861224,Dsim_Fl_Hot_F60_2,WGS,200,3554287800,PRJEB29281,SAMEA5044078,2598889150,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Drosophila simulans Florida generation 60 Hot treatment replicate 2,ERC000011,2019-02-08,2018-11-16,ERX2867467,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA","INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",2019-02-08T17:04:10Z,2018-10-24T18:24:13Z,public,Illumina HiSeq 2000,unspecified,PAIRED,RANDOM,GENOMIC,Drosophila simulans,ILLUMINA,2019-02-13T00:00:00Z,SAMEA5044078,ERS2855812,ERS2855812,ERP111575,Dsim_Fl_Hot_F60_2
